"Product_ID","SKU","Product URL","retail_price","price","thumbnail_url","Search keywords","Description","Category","Category ID","Brand","Child SKU","Child Price","Color Swatches","Size","Review Avg","Review Count","Style","name","wam_price","*wam.facet"
"HBJULIA","HBJULIA","https://devwam.fdm4.com/B2C/product/HBJULIA/JULIANN-CLUTCH-BLUSH.html","198","198","https://devwam.fdm4.com/prodimg/large/HBJULIA.jpg","HBJULIA  BJULIA  JULIA  ULIA , JULIANN CLUTCH BLUSH , Handbags , Vince Camuto , Incredibly supple leather lends a slouchy feel to the oversize Juliann Clutch from Vince Camuto This reversible, foldover clutch has contrasting colors on both sides that can be flipped to highlight either tone, a zipper closure, and luxe horn and tassel detailing at the closure Cut-out top handles allow this clutch to be used as a hand-held purse 15 inch length, 275 inch width, 15 inch height , 1 Size , ALL Sizes , BLUSH , Pink","Incredibly supple leather lends a slouchy feel to the oversize Juliann Clutch from Vince Camuto. This reversible, foldover clutch has contrasting colors on both sides that can be flipped to highlight either tone, a zipper closure, and luxe horn and tassel detailing at the closure. Cut-out top handles allow this clutch to be used as a hand-held purse. 15 inch length, 2.75 inch width, 15  inch height. <br> ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBJULIA M BLUSH 1 Size","198","[{""color"":""BLUSH"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBJULIASN600.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBJULIASN600.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKAIT1","HBKAIT1","https://devwam.fdm4.com/B2C/product/HBKAIT1/KAITLYN-CLUTCH-BLACK.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKAIT1171.jpg","HBKAIT1  BKAIT1  KAIT1  AIT1 , KAITLYN CLUTCH BLACK , Handbags , Vince Camuto , Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flapMagnetic-snap closureExterior zip pocket , 1 Size , ALL Sizes , BLACK , Black","Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flap.Magnetic-snap closure.Exterior zip pocket. ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKAIT1 LEAT BLACK 1 Size","198","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAIT1171.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAIT1171.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKAIT2","HBKAIT2","https://devwam.fdm4.com/B2C/product/HBKAIT2/KAITLYN-CLUTCH-CANYON-BROWN.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKAIT2.jpg","HBKAIT2  BKAIT2  KAIT2  AIT2 , KAITLYN CLUTCH CANYON BROWN , Handbags , Vince Camuto , Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flapMagnetic-snap closureExterior zip pocket , 1 Size , ALL Sizes , CANYON BROWN , Browns","Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flap.Magnetic-snap closure.Exterior zip pocket.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKAIT2 LEAT CANYON BRO 1 Size","198","[{""color"":""CANYON BROWN"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAIT217200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAIT217200.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKAIT3","HBKAIT3","https://devwam.fdm4.com/B2C/product/HBKAIT3/KAITLYN-CLUTCH-CHAMPAGNE.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKAIT3.jpg","HBKAIT3  BKAIT3  KAIT3  AIT3 , KAITLYN CLUTCH CHAMPAGNE , Handbags , Vince Camuto , Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flapMagnetic-snap closureExterior zip pocket , 1 Size , ALL Sizes , CHAMPAGNE , Tan","Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flap.Magnetic-snap closure.Exterior zip pocket.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKAIT3 LEAT CHAMPAGNE 1 Size","198","[{""color"":""CHAMPAGNE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAIT317200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAIT317200.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKAIT4","HBKAIT4","https://devwam.fdm4.com/B2C/product/HBKAIT4/KAITLYN-CLUTCH-NIGHT-SKY.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKAIT4.jpg","HBKAIT4  BKAIT4  KAIT4  AIT4 , KAITLYN CLUTCH NIGHT SKY , Handbags , Vince Camuto , Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flapMagnetic-snap closureExterior zip pocket , 1 Size , ALL Sizes , NIGHT SKY , Blue","Silky-smooth leather composes a sophisticated clutch accented with an angular faux-lock on the front flap.Magnetic-snap closure.Exterior zip pocket.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKAIT4 LEAT NIGHT SKY 1 Size","198","[{""color"":""NIGHT SKY"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAIT417400.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAIT417400.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKAT","HBKAT","https://devwam.fdm4.com/B2C/product/HBKAT/KAT-SATCHEL-BLACK.html","298","298","https://devwam.fdm4.com/prodimg/large/HBKAT.jpg","HBKAT  BKAT  KAT  AT , KAT SATCHEL BLACK , Handbags , Vince Camuto , We love the understated Wild West refinement of the Kat Satchel from Vince Camuto This stunning, year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop Zippered pocket across back of bag, magnetic snap closure, interior has three open pockets and one zipper pocket 1375 inch length, 1325 inch height, 325 inch width , 1 Size , ALL Sizes , BLACK , Black","We love the understated Wild West refinement of the Kat Satchel from Vince Camuto. This stunning, year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop. Zippered pocket across back of bag, magnetic snap closure, interior has three open pockets and one zipper pocket.  13.75 inch length, 13.25 inch height, 3.25 inch width.  ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT SHKNA BLACK 1 Size","298","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKATMO001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKATMO001.jpg"",""price"":298}]","1 Size","","0","","","298",""
"HBKAT1","HBKAT1","https://devwam.fdm4.com/B2C/product/HBKAT1/KAT-SATCHEL-CANYON-BROWN.html","298","298","https://devwam.fdm4.com/prodimg/large/HBKAT1.jpg","HBKAT1  BKAT1  KAT1  AT1 , KAT SATCHEL CANYON BROWN , Handbags , Vince Camuto , We love the understated Wild West refinement of the Kat Satchel from Vince Camuto This stunning, year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop Zippered pocket across back of bag, magnetic snap closure, interior has three open pockets and one zipper pocket 1375 inch length, 1325 inch height, 325 inch width , 1 Size , ALL Sizes , CANYON BROWN , Browns","We love the understated Wild West refinement of the Kat Satchel from Vince Camuto. This stunning, year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop. Zippered pocket across back of bag, magnetic snap closure, interior has three open pockets and one zipper pocket.  13.75 inch length, 13.25 inch height, 3.25 inch width.  ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT1 SHKNA CANYON BRO 1 Size","298","[{""color"":""CANYON BROWN"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT1MO200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT1MO200.jpg"",""price"":298}]","1 Size","","0","","","298",""
"HBKAT2","HBKAT2","https://devwam.fdm4.com/B2C/product/HBKAT2/KAT-SATCHEL-CHAMPAGNE.html","298","298","https://devwam.fdm4.com/prodimg/large/HBKAT2.jpg","HBKAT2  BKAT2  KAT2  AT2 , KAT SATCHEL CHAMPAGNE , Handbags , Vince Camuto , We love the understated Wild West refinement of the Kat Satchel from Vince Camuto This stunning, year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop Zippered pocket across back of bag, magnetic snap closure, interior has three open pockets and one zipper pocket 1375 inch length, 1325 inch height, 325 inch width , 1 Size , ALL Sizes , CHAMPAGNE , Tan","We love the understated Wild West refinement of the Kat Satchel from Vince Camuto. This stunning, year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop. Zippered pocket across back of bag, magnetic snap closure, interior has three open pockets and one zipper pocket.  13.75 inch length, 13.25 inch height, 3.25 inch width.   ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT2 SHKNA CHAMPAGNE 1 Size","298","[{""color"":""CHAMPAGNE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT2MO250.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT2MO250.jpg"",""price"":298}]","1 Size","","0","","","298",""
"HBKAT3","HBKAT3","https://devwam.fdm4.com/B2C/product/HBKAT3/KAT-CLUTCH-FLASH-GOLD.html","298|158","298|158","https://devwam.fdm4.com/prodimg/large/HBKAT3.jpg","HBKAT3  BKAT3  KAT3  AT3 , KAT CLUTCH FLASH GOLD , Handbags , Vince Camuto , Printed suede interlaced with metallic thread lends the perfect dose of sheen to the Kat Clutch from Vince Camuto The must-have clutch has raised stitching along the front for a hint of texture, and a gold metal chain handle that can be worn over the shoulder or tucked inside Magnetic snap closure, interior has one open pocket and one zipper pocket 10 inch length, 6 inch height , 1 Size , ALL Sizes , METALLIC WEAVE PRINT , SILVER","Printed suede interlaced with metallic thread lends the perfect dose of sheen to the Kat Clutch from Vince Camuto. The must-have clutch has raised stitching along the front for a hint of texture, and a gold metal chain handle that can be worn over the shoulder or tucked inside. Magnetic snap closure, interior has one open pocket and one zipper pocket. 10 inch length, 6 inch height.  ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT3 LEAT 1 Size|HBKAT3 SUED METALLIC W 1 Size","298|158","[{""color"":""METALLIC WEAVE PRINT"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT370050.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT370050.jpg"",""price"":298}]","1 Size","","0","","","298|158",""
"HBKAT4","HBKAT4","https://devwam.fdm4.com/B2C/product/HBKAT4/KAT-TOTE-BLACK.html","328","328","https://devwam.fdm4.com/prodimg/large/HBKAT4.jpg","HBKAT4  BKAT4  KAT4  AT4 , KAT TOTE BLACK , Handbags , Vince Camuto , We love the understated Wild West refinement of the Kat Tote from Vince Camuto This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop , 1 Size , ALL Sizes , NIGHT SKY , BLACK , Black","We love the understated Wild West refinement of the Kat Tote from Vince Camuto. This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop. ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT4 LEAT NIGHT SKY 1 Size|HBKAT4 SHKNA BLACK 1 Size","328","[{""color"":""NIGHT SKY"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT417400.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT417400.jpg"",""price"":328},{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT4MO001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT4MO001.jpg"",""price"":328}]","1 Size","","0","","","328",""
"HBKAT5","HBKAT5","https://devwam.fdm4.com/B2C/product/HBKAT5/KAT-TOTE-CANYON-BROWN.html","328","328","https://devwam.fdm4.com/prodimg/large/HBKAT5.jpg","HBKAT5  BKAT5  KAT5  AT5 , KAT TOTE CANYON BROWN , Handbags , Vince Camuto , We love the understated Wild West refinement of the Kat Tote from Vince Camuto This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop , 1 Size , ALL Sizes , CANYON BROWN , Browns","We love the understated Wild West refinement of the Kat Tote from Vince Camuto. This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop.  ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT5 SHKNA CANYON BRO 1 Size","328","[{""color"":""CANYON BROWN"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT5MO200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT5MO200.jpg"",""price"":328}]","1 Size","","0","","","328",""
"HBKAT6","HBKAT6","https://devwam.fdm4.com/B2C/product/HBKAT6/KAT-SATCHEL-NIGHT-SKY.html","298","298","https://devwam.fdm4.com/prodimg/large/HBKAT6.jpg","HBKAT6  BKAT6  KAT6  AT6 , KAT SATCHEL NIGHT SKY , Handbags , Vince Camuto , We love the understated Wild West refinement of the Kat Tote from Vince Camuto This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop , 1 Size , ALL Sizes , NIGHT SKY , Blue","We love the understated Wild West refinement of the Kat Tote from Vince Camuto. This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop.  ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT6 LEAT NIGHT SKY 1 Size","298","[{""color"":""NIGHT SKY"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT617400.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT617400.jpg"",""price"":298}]","1 Size","","0","","","298",""
"HBKAT7","HBKAT7","https://devwam.fdm4.com/B2C/product/HBKAT7/KAT-TOTE-NIGHT-SKY.html","328","328","https://devwam.fdm4.com/prodimg/large/HBKAT7.jpg","HBKAT7  BKAT7  KAT7  AT7 , KAT TOTE NIGHT SKY , Handbags , Vince Camuto , We love the understated Wild West refinement of the Kat Tote from Vince Camuto This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop , 1 Size , ALL Sizes , NIGHT SKY , Blue","We love the understated Wild West refinement of the Kat Tote from Vince Camuto. This stunning, year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides, metal plackets at the base of the handles, and a smattering of gold metals studs covering the handles for a hardware pop.  ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBKAT7 LEAT NIGHT SKY 1 Size","328","[{""color"":""NIGHT SKY"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKAT717400.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKAT717400.jpg"",""price"":328}]","1 Size","","0","","","328",""
"HBKERR1","HBKERR1","https://devwam.fdm4.com/B2C/product/HBKERR1/KERRY-CLUTCH-BONE.html","258|198","258|198","https://devwam.fdm4.com/prodimg/large/HBKERR1.jpg","HBKERR1  BKERR1  KERR1  ERR1 , KERRY CLUTCH BONE , Handbags , Vince Camuto , Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap Magnetic snap closure, interior has center divider with zipper closure and zipper pocket 96 inch length, 7 inch height, 1 inch width, 115 inch handle drop , 1 Size , ALL Sizes , BONE , White","Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear. This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap. Magnetic snap closure, interior has center divider with zipper closure and zipper pocket. 9.6 inch length, 7 inch height, 1 inch width, 11.5 inch handle drop.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKERR1 LEAT 1 Size|HBKERR1 SHKNA BONE 1 Size","258|198","[{""color"":""BONE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKERR1MO100.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKERR1MO100.jpg"",""price"":198}]","1 Size","","0","","","258|198",""
"HBKERR2","HBKERR2","https://devwam.fdm4.com/B2C/product/HBKERR2/KERRY-CLUTCH-FLASH-GOLD.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKERR2.jpg","HBKERR2  BKERR2  KERR2  ERR2 , KERRY CLUTCH FLASH GOLD , Handbags , Vince Camuto , Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap Magnetic snap closure, interior has center divider with zipper closure and zipper pocket 96 inch length, 7 inch height, 1 inch width, 115 inch handle drop , 1 Size , ALL Sizes , FLASH GOLD , GOLD","Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear. This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap. Magnetic snap closure, interior has center divider with zipper closure and zipper pocket. 9.6 inch length, 7 inch height, 1 inch width, 11.5 inch handle drop.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKERR2 MENAR FLASH GOLD 1 Size","198","[{""color"":""FLASH GOLD"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKERR2LO250.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKERR2LO250.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKERR3","HBKERR3","https://devwam.fdm4.com/B2C/product/HBKERR3/KERRY-SATCHEL-BLACK.html","258","258","https://devwam.fdm4.com/prodimg/large/HBKERR3.jpg","HBKERR3  BKERR3  KERR3  ERR3 , KERRY SATCHEL BLACK , Handbags , Vince Camuto , Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap Magnetic snap closure, interior has center divider with zipper closure and zipper pocket 96 inch length, 7 inch height, 1 inch width, 115 inch handle drop , 1 Size , ALL Sizes , BLACK , Black","Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear. This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap. Magnetic snap closure, interior has center divider with zipper closure and zipper pocket. 9.6 inch length, 7 inch height, 1 inch width, 11.5 inch handle drop.  ","Vince CamutoBrand|240 - 250Price|HandbagsCategory","VCBrand|250Price|FV200Category","Vince Camuto","HBKERR3 LEAT BLACK 1 Size","258","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKERR3171.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKERR3171.jpg"",""price"":248}]","1 Size","","0","","","258",""
"HBKERRY","HBKERRY","https://devwam.fdm4.com/B2C/product/HBKERRY/KERRY-CLUTCH-BLACK.html","258|198","258|198","https://devwam.fdm4.com/prodimg/large/HBKERRY.jpg","HBKERRY  BKERRY  KERRY  ERRY , KERRY CLUTCH BLACK , Handbags , Vince Camuto , Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap Magnetic snap closure, interior has center divider with zipper closure and zipper pocket 96 inch length, 7 inch height, 1 inch width, 115 inch handle drop , 1 Size , ALL Sizes , BLACK , BLACK , Black","Baroque-inspired detailing makes the Kerry Clutch from Vince Camuto a sumptuous feel for year-round wear. This flap front clutch has intricately stitched round ornamentation embellished with gold metal studs on the front, as well as a gold metal chain and leather strap. Magnetic snap closure, interior has center divider with zipper closure and zipper pocket. 9.6 inch length, 7 inch height, 1 inch width, 11.5 inch handle drop.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKERRY LEAT BLACK 1 Size|HBKERRY SHKNA BLACK 1 Size","258|198","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKERRY171.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKERRY171.jpg"",""price"":198},{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKERRYMO001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKERRYMO001.jpg"",""price"":198}]","1 Size","","0","","","258|198",""
"HBKRIS","HBKRIS","https://devwam.fdm4.com/B2C/product/HBKRIS/KRISTIN-SHOULDER-BAG-BLUSH.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKRIS.jpg","HBKRIS  BKRIS  KRIS  RIS , KRISTIN SHOULDER BAG BLUSH , Handbags , Vince Camuto , For a luxe spin on the utilitarian crossbody style, we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo, a short handle at the top, and a detachable, adjustable crossbody strap for hands-free ease Magnetic snap closure, Interior has a zippered pocket and three open pockets 75 inch length, 175 inch width, 6 inch height , 1 Size , ALL Sizes , BLUSH , Pink","For a luxe spin on the utilitarian crossbody style, we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo, a short handle at the top, and a detachable, adjustable crossbody strap for hands-free ease. Magnetic snap closure, Interior has a zippered pocket and three open pockets. 7.5 inch length, 1.75 inch width, 6 inch height.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKRIS M BLUSH 1 Size","198","[{""color"":""BLUSH"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKRISSN600.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKRISSN600.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKRIS1","HBKRIS1","https://devwam.fdm4.com/B2C/product/HBKRIS1/KRISTIN-SHOULDER-BAG-SNAKE.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKRIS1.jpg","HBKRIS1  BKRIS1  KRIS1  RIS1 , KRISTIN SHOULDER BAG SNAKE , Handbags , Vince Camuto , For a luxe spin on the utilitarian crossbody style, we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo, a short handle at the top, and a detachable, adjustable crossbody strap for hands-free ease Magnetic snap closure, Interior has a zippered pocket and three open pockets 75 inch length, 175 inch width, 6 inch height , 1 Size , ALL Sizes , SNAKE , Grey","For a luxe spin on the utilitarian crossbody style, we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo, a short handle at the top, and a detachable, adjustable crossbody strap for hands-free ease. Magnetic snap closure, Interior has a zippered pocket and three open pockets. 7.5 inch length, 1.75 inch width, 6 inch height.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKRIS1 M SNAKE 1 Size","198","[{""color"":""SNAKE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKRIS1SN050.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKRIS1SN050.jpg"",""price"":198}]","1 Size","","0","","","198",""
"HBKRIS2","HBKRIS2","https://devwam.fdm4.com/B2C/product/HBKRIS2/KRISTIN-SHOULDER-BAG-WHITE.html","198","198","https://devwam.fdm4.com/prodimg/large/HBKRIS2.jpg","HBKRIS2  BKRIS2  KRIS2  RIS2 , KRISTIN SHOULDER BAG WHITE , Handbags , Vince Camuto , For a luxe spin on the utilitarian crossbody style, we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo, a short handle at the top, and a detachable, adjustable crossbody strap for hands-free ease Magnetic snap closure, Interior has a zippered pocket and three open pockets 75 inch length, 175 inch width, 6 inch height , 1 Size , ALL Sizes , WHITE SNAKE , White","For a luxe spin on the utilitarian crossbody style, we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo, a short handle at the top, and a detachable, adjustable crossbody strap for hands-free ease. Magnetic snap closure, Interior has a zippered pocket and three open pockets. 7.5 inch length, 1.75 inch width, 6 inch height. ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","HBKRIS2 M WHITE SNAK 1 Size","198","[{""color"":""WHITE SNAKE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBKRIS2SN100.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBKRIS2SN100.jpg"",""price"":198}]","1 Size","","0","","","198",""
