Product ID,SKU,Name,Product URL,Price,Thumbnail URL,Search Keywords,Description,Category,Brand,Color,Color|Family,Size,Season,Inventory+Count,Faset|attributes
1055BNE,1055BNE,PHOEBE SATCHEL BONE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1055BNE&color=17280,325,https://devbr4wam.fdm4.com/prodimg/thumb/1055BNE.jpg,1055BNE   PHOEBE SATCHEL BONE   Handbags   Vince Camuto   The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color Rounded leather handles  detachable 17 inch shoulder strap  zipper closure Interior has a zippered pocket and three open pockets 195 inch length  13 inch height  475 inch width   1 Size   ALL Sizes   BONE   Beige,The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring. This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color. Rounded leather handles  detachable 17 inch shoulder strap  zipper closure. Interior has a zippered pocket and three open pockets. 19.5 inch length  13 inch height  4.75 inch width. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,BONE,Beige,1 Size,S12,948,Brand|Category
1055GLD,1055GLD,PHOEBE SATCHEL BONE/LEMON,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1055GLD&color=17280,325,https://devbr4wam.fdm4.com/prodimg/thumb/1055GLD.jpg,1055GLD   PHOEBE SATCHEL BONE LEMON   Handbags   Vince Camuto   The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color Rounded leather handles  detachable 17 inch shoulder strap  zipper closure Interior has a zippered pocket and three open pockets 195 inch length  13 inch height  475 inch width   1 Size   ALL Sizes   GOLD   GOLD,"The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring. This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color. Rounded leather handles  detachable 17 inch shoulder strap  zipper closure. Interior has a zippered pocket and three open pockets. 19.5 inch length  13 inch height  4.75 inch width.<br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,GOLD,GOLD,1 Size,S12,380,Brand|Category
1055HAZ,1055HAZ,PHOEBE SATCHEL HAZE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1055HAZ&color=17050,325,https://devbr4wam.fdm4.com/prodimg/thumb/1055HAZ.jpg,1055HAZ   PHOEBE SATCHEL HAZE   Handbags   Vince Camuto   The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color Rounded leather handles  detachable 17 inch shoulder strap  zipper closure Interior has a zippered pocket and three open pockets 195 inch length  13 inch height  475 inch width   1 Size   ALL Sizes   HAZE   LTGREY,The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring. This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color. Rounded leather handles  detachable 17 inch shoulder strap  zipper closure. Interior has a zippered pocket and three open pockets. 19.5 inch length  13 inch height  4.75 inch width. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,HAZE,LTGREY,1 Size,S12,1372,Brand|Category
1058NAV,1058NAV,GEORGE CROSSBODY NAVY,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1058NAV&color=17400,148,https://devbr4wam.fdm4.com/prodimg/thumb/1058NAV.jpg,1058NAV   GEORGE CROSSBODY NAVY   Handbags   Vince Camuto   Bold colorblocking meets a structured leather silhouette with the George Crossbody from Vince Camuto We utilized beautiful neutral tones in geometric segments to add a modern edge  as well as a front pocket and detachable crossbody strap Rounded handles  VC metal logo medallion attached  magnetic snap closure   1 Size   ALL Sizes   NAVY COMBO   Blue,Bold colorblocking meets a structured leather silhouette with the George Crossbody from Vince Camuto. We utilized beautiful neutral tones in geometric segments to add a modern edge  as well as a front pocket and detachable crossbody strap. Rounded handles  VC metal logo medallion attached  magnetic snap closure. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,NAVY|COMBO,Blue,1 Size,S12,574,Brand|Category
1059BLK,1059BLK,MICHELLE HOBO BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1059BLK&color=17001,225,https://devbr4wam.fdm4.com/prodimg/thumb/1059BLK.jpg,1059BLK   MICHELLE HOBO BLACK   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Hobo from Vince Camuto This soft leather hobo has a classic shape that we trimmed with gilded metal studs Center magnetic snap closure Interior has a zippered pocket and three open pockets 15 inch length  155 inch height  25 inch width   1 Size   ALL Sizes   BLACK   Black,"We added a subtle kick of Western inspired detailing to the Michelle Hobo from Vince Camuto. This soft leather hobo has a classic shape that we trimmed with gilded metal studs. Center magnetic snap closure. Interior has a zippered pocket and three open pockets. 15 inch length  15.5 inch height  2.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,1520,Brand|Category
1059BNE,1059BNE,MICHELLE HOBO BONE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1059BNE&color=17280,225,https://devbr4wam.fdm4.com/prodimg/thumb/1059BNE.jpg,1059BNE   MICHELLE HOBO BONE   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Hobo from Vince Camuto This soft leather hobo has a classic shape that we trimmed with gilded metal studs Center magnetic snap closure Interior has a zippered pocket and three open pockets 15 inch length  155 inch height  25 inch width   1 Size   ALL Sizes   BONE   Beige,We added a subtle kick of Western inspired detailing to the Michelle Hobo from Vince Camuto. This soft leather hobo has a classic shape that we trimmed with gilded metal studs. Center magnetic snap closure. Interior has a zippered pocket and three open pockets. 15 inch length  15.5 inch height  2.5 inch width. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,BONE,Beige,1 Size,S12,1551,Brand|Category
1062BLK,1062BLK,DANIELLE HOBO BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1062BLK&color=17001,225,https://devbr4wam.fdm4.com/prodimg/thumb/1062BLK.jpg,1062BLK   DANIELLE HOBO BLACK   Handbags   River's End   A graceful fusion of textures lends a polished feel to the Danielle Hobo from Vince Camuto The pleated Vshape has a pointed center area with a soft leather finish Magnetic snap closure Interior has a zippered pocket and three open pockets 17 inch length  13 inch height  35 inch width   1 Size   ALL Sizes   BLACK   Black,A graceful fusion of textures lends a polished feel to the Danielle Hobo from Vince Camuto. The pleated Vshape has a pointed center area with a soft leather finish.  Magnetic snap closure. Interior has a zippered pocket and three open pockets. 17 inch length  13 inch height  3.5 inch width. ,Brand/River's End | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,,1755,Brand|Category
1062BNE,1062BNE,DANIELLE HOBO BONE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1062BNE&color=17280,225,https://devbr4wam.fdm4.com/prodimg/thumb/1062BNE.jpg,1062BNE   DANIELLE HOBO BONE   Handbags   Vince Camuto   A graceful fusion of textures lends a polished feel to the Danielle Hobo from Vince Camuto The pleated Vshape has a pointed center area with a soft leather finish Magnetic snap closure Interior has a zippered pocket and three open pockets 17 inch length  13 inch height  35 inch width   1 Size   ALL Sizes   BONE   Beige,"A graceful fusion of textures lends a polished feel to the Danielle Hobo from Vince Camuto. The pleated Vshape has a pointed center area with a soft leather finish.  Magnetic snap closure. Interior has a zippered pocket and three open pockets. 17 inch length  13 inch height  3.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BONE,Beige,1 Size,S12,1953,Brand|Category
1063BLK,1063BLK,MICHELLE SATCHEL BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1063BLK&color=17001,149,https://devbr4wam.fdm4.com/prodimg/thumb/1063BLK.jpg,1063BLK   MICHELLE SATCHEL BLACK   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   BLACK   Black,We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,125,Brand|Category
1063BON,1063BON,MICHELLE SATCHEL BONE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1063BON&color=17280,149,https://devbr4wam.fdm4.com/prodimg/thumb/1063BON.jpg,1063BON   MICHELLE SATCHEL BONE   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   BONE   Beige,"We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width.<br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BONE,Beige,1 Size,S12,356,Brand|Category
1063BRN,1063BRN,MICHELLE SATCHEL CANYON BROWN,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1063BRN&color=17240,149,https://devbr4wam.fdm4.com/prodimg/thumb/1063BRN.jpg,1063BRN   MICHELLE SATCHEL CANYON BROWN   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   CANYON BROWN   Browns,"We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,CANYON|BROWN,Browns,1 Size,S12,1513,Brand|Category
1063MUL,1063MUL,MICHELLE SATCHEL MULTI,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1063MUL&color=17150,149,https://devbr4wam.fdm4.com/prodimg/thumb/1063MUL.jpg,1063MUL   MICHELLE SATCHEL MULTI   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   MULTI   MULTI,"We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width.<br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,MULTI,MULTI,1 Size,S12,1929,Brand|Category
1064BLK,1064BLK,MICHELLE TOTE BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1064BLK&color=17280,298,https://devbr4wam.fdm4.com/prodimg/thumb/1064BLK.jpg | https://devbr4wam.fdm4.com/prodimg/thumb/1064BLK.jpg,1064BLK   MICHELLE TOTE BLACK   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   BLACK   BONE   Beige,"We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width.<br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto ,BLACK|BONE,Black|Beige,1 Size ,S12,2080,Brand|Category
1064BNE,1064BNE,MICHELLE TOTE BONE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1064BNE&color=17280,298,https://devbr4wam.fdm4.com/prodimg/thumb/1064BNE.jpg,1064BNE   MICHELLE TOTE BONE   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   BONE   Beige,"We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width.<br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BONE,Beige,1 Size,S12,532,Brand|Category
1064BRN,1064BRN,MICHELLE TOTE BROWN,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1064BRN&color=17240,298,https://devbr4wam.fdm4.com/prodimg/thumb/1064BRN.jpg,1064BRN   MICHELLE TOTE BROWN   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   CANYON BROWN   Browns,"We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width.<br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,CANYON|BROWN,Browns,1 Size,S12,608,Brand|Category
1064MUL,1064MUL,MICHELLE TOTE MULTI,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1064MUL&color=17270,298,https://devbr4wam.fdm4.com/prodimg/thumb/1064MUL.jpg,1064MUL   MICHELLE TOTE MULTI   Handbags   Vince Camuto   We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto This structured leather satchel has a classic shape that we trimmed with gilded metal studs Top zip closure Interior has a zippered pocket and three open pockets 105 inch length  775 inch height  35 inch width   1 Size   ALL Sizes   BLACK/BROWN/COMBO   COMBO,"We added a subtle kick of Western inspired detailing to the Michelle Satchel from Vince Camuto. This structured leather satchel has a classic shape that we trimmed with gilded metal studs. Top zip closure. Interior has a zippered pocket and three open pockets. 10.5 inch length  7.75 inch height  3.5 inch width.<br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK/BROWN/COMBO,COMBO,1 Size,S12,1904,Brand|Category
1072BLK,1072BLK,LOUISE CLUTCH BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1072BLK&color=17001,148,https://devbr4wam.fdm4.com/prodimg/thumb/1072BLK.jpg,1072BLK   LOUISE CLUTCH BLACK   Handbags   Vince Camuto   Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front Magnetic snap closure 11 inch length  575 inch height  15 inch width   1 Size   ALL Sizes   BLACK   Black,"Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential. The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front. Magnetic snap closure. 11 inch length  5.75 inch height  1.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,1285,Brand|Category
1072COB,1072COB,LOUISE CLUTCH COBALT,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1072COB&color=17400,148,https://devbr4wam.fdm4.com/prodimg/thumb/1072COB.jpg,1072COB   LOUISE CLUTCH COBALT   Handbags   Vince Camuto   Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front Magnetic snap closure 11 inch length  575 inch height  15 inch width   1 Size   ALL Sizes   COBALT   Blue,"Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential. The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front. Magnetic snap closure. 11 inch length  5.75 inch height  1.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,COBALT,Blue,1 Size,S12,1881,Brand|Category
1072GLD,1072GLD,LOUISE CLUTCH GOLD COMBO,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1072GLD&color=17710,148,https://devbr4wam.fdm4.com/prodimg/thumb/1072GLD.jpg,1072GLD   LOUISE CLUTCH GOLD COMBO   Handbags   Vince Camuto   Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front Magnetic snap closure 11 inch length  575 inch height  15 inch width   1 Size   ALL Sizes   GOLD COMBO   GOLD,"Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential. The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front. Magnetic snap closure. 11 inch length  5.75 inch height  1.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,GOLD|COMBO,GOLD,1 Size,S12,816,Brand|Category
1072GRP,1072GRP,LOUISE CLUTCH GRAPEFRUIT,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1072GRP&color=17800,148,https://devbr4wam.fdm4.com/prodimg/thumb/1072GRP.jpg,1072GRP   LOUISE CLUTCH GRAPEFRUIT   Handbags   Vince Camuto   Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front Magnetic snap closure 11 inch length  575 inch height  15 inch width   1 Size   ALL Sizes   GRAPEFRUIT   ORANGE,"Bold  graphic  and striking  the Louise Clutch from Vince Camuto is a wholly chic essential. The boxy rectangular shape in soft leather pairs perfectly with the geometric metal ornament on the flap front. Magnetic snap closure. 11 inch length  5.75 inch height  1.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,GRAPEFRUIT,ORANGE,1 Size,S12,778,Brand|Category
